dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
tgbl_wiki,16,trend_clustering,Bridge Trend,decrease,-0.25,-176.11617647058821,absolute,0.25731856038144074,0.07123216171083817,-0.18608639867060256,-0.0010566116208051983,achieved,False,42
tgbl_wiki,16,trend_clustering,Churn,increase,0.25,0.01260835885707534,relative,0.25731856038144074,0.24840117498519554,-0.008917385396245203,-0.7072598025904934,achieved,False,42
tgbl_wiki,16,trend_clustering,Churn,decrease,-0.25,-0.2094488817384419,relative,0.25731856038144074,0.24239620190426014,-0.014922358477180597,-0.07124582548889194,achieved,False,42
tgbl_wiki,16,trend_clustering,Bridge Width,increase,0.5,0.4993215739484396,relative,0.25731856038144074,0.14251392214082942,-0.11480463824061132,-0.2299212456068765,achieved,False,42
tgbl_wiki,16,trend_clustering,Bridge Width,decrease,-0.5,-0.4993215739484396,relative,0.25731856038144074,0.18491433058126955,-0.0724042298001712,-0.14500521022479937,achieved,False,42
tgbl_wiki,16,trend_clustering,Centralization,increase,0.5,0.9112806101967083,relative,0.25731856038144074,0.27058943367540733,0.01327087329396659,0.014562883425229415,achieved,False,42
tgbl_wiki,16,trend_clustering,Centralization,decrease,-0.5,-0.6623845845042151,relative,0.25731856038144074,0.10797101370851374,-0.149347546672927,-0.22546953864379465,achieved,False,42
tgbl_wiki,16,trend_clustering,Density,increase,0.5,0.49976133651551313,relative,0.25731856038144074,0.1974159174329196,-0.05990264294852113,-0.1198624995006225,achieved,False,42
tgbl_wiki,16,trend_clustering,Density,decrease,-0.5,-0.49260143198090695,relative,0.25731856038144074,0.015553254859175941,-0.2417653055222648,-0.4907929409584736,achieved,False,42
tgbl_wiki,16,trend_clustering,Bridge Trend,increase,0.5,0.06176470588235383,absolute,0.25731856038144074,0.1726327608945063,-0.08468579948693444,-1.371103420264633,achieved,False,42
tgbl_wiki,16,trend_clustering,Bridge Trend,decrease,-0.5,-171.45735294117648,absolute,0.25731856038144074,0.031939560439560435,-0.22537899994188032,-0.0013144901404094536,achieved,False,42
tgbl_wiki,16,trend_clustering,Churn,increase,0.5,0.026166692503588294,relative,0.25731856038144074,0.23812966006690414,-0.0191889003145366,-0.7333330458905032,achieved,False,42
tgbl_wiki,16,trend_clustering,Churn,decrease,-0.5,-0.2703074886653946,relative,0.25731856038144074,0.2515437532435296,-0.00577480713791112,-0.021363844436657755,achieved,False,42
